loan_amnt,term,annual_inc,purpose,home_ownership,outcome
24000,60 months,72000,debt_consolidation,OWN,default
35000,60 months,72000,home_improvement,MORTGAGE,default
29175,60 months,65000,debt_consolidation,RENT,default
16000,36 months,82000,credit_card,MORTGAGE,default
8000,36 months,60000,debt_consolidation,RENT,paid off
12000,36 months,45000,debt_consolidation,RENT,default
12950,60 months,57600,other,RENT,default
10000,36 months,54400,debt_consolidation,RENT,paid off
20150,60 months,46011,credit_card,RENT,default
17050,36 months,90000,debt_consolidation,RENT,paid off
15000,36 months,165000,other,RENT,default
26000,60 months,96000,debt_consolidation,MORTGAGE,default
20000,36 months,110000,credit_card,RENT,paid off
8800,36 months,55600,car,OWN,paid off
2400,36 months,83400,other,MORTGAGE,paid off
8000,36 months,55000,credit_card,MORTGAGE,default
14500,36 months,45760,small_business,MORTGAGE,default
10000,36 months,182500,debt_consolidation,MORTGAGE,paid off
6000,36 months,98000,debt_consolidation,MORTGAGE,paid off
10750,36 months,32000,debt_consolidation,RENT,default
13000,36 months,45000,small_business,RENT,default
5000,36 months,35000,small_business,RENT,default
3800,36 months,32000,credit_card,RENT,default
14075,36 months,104569,debt_consolidation,MORTGAGE,paid off
1000,36 months,7000,car,RENT,paid off
10475,36 months,44200,debt_consolidation,MORTGAGE,paid off
30000,60 months,185000,debt_consolidation,MORTGAGE,default
10000,36 months,39500,debt_consolidation,MORTGAGE,paid off
15000,36 months,60000,credit_card,RENT,paid off
5000,36 months,125000,debt_consolidation,MORTGAGE,paid off
10500,36 months,55000,house,RENT,default
1400,36 months,27000,debt_consolidation,MORTGAGE,default
20000,36 months,80000,debt_consolidation,MORTGAGE,default
22750,60 months,43000,debt_consolidation,RENT,paid off
26000,36 months,96400,debt_consolidation,MORTGAGE,default
8675,36 months,23000,credit_card,MORTGAGE,default
22000,36 months,50000,debt_consolidation,RENT,default
19000,36 months,65000,debt_consolidation,MORTGAGE,paid off
28800,36 months,95000,home_improvement,MORTGAGE,default
25000,36 months,102456,credit_card,MORTGAGE,paid off
20050,36 months,26000,small_business,RENT,default
8400,36 months,32000,debt_consolidation,RENT,paid off
5000,36 months,92500,debt_consolidation,MORTGAGE,paid off
2700,36 months,29000,home_improvement,MORTGAGE,paid off
26800,60 months,120000,debt_consolidation,MORTGAGE,paid off
12000,60 months,80000,debt_consolidation,MORTGAGE,paid off
10000,36 months,75000,credit_card,RENT,default
17000,36 months,65365,debt_consolidation,MORTGAGE,default
8000,36 months,86000,credit_card,MORTGAGE,paid off
600,36 months,15000,other,RENT,paid off
12500,60 months,35000,debt_consolidation,RENT,default
18000,60 months,72000,debt_consolidation,RENT,default
6000,36 months,123026,debt_consolidation,RENT,default
22000,36 months,55000,debt_consolidation,MORTGAGE,default
10000,36 months,49500,home_improvement,MORTGAGE,paid off
3000,36 months,16800,wedding,RENT,paid off
21000,60 months,42000,credit_card,RENT,default
5000,36 months,30000,other,MORTGAGE,default
10625,36 months,42122,credit_card,RENT,default
20000,36 months,75000,wedding,RENT,paid off
16000,60 months,40000,credit_card,RENT,default
2200,36 months,14400,major_purchase,RENT,paid off
4000,36 months,43000,debt_consolidation,RENT,default
13000,36 months,61615,debt_consolidation,MORTGAGE,paid off
12000,60 months,58000,credit_card,OWN,paid off
8000,36 months,50000,debt_consolidation,RENT,paid off
10000,36 months,140000,debt_consolidation,MORTGAGE,default
16000,60 months,71000,debt_consolidation,MORTGAGE,default
7200,36 months,157000,credit_card,MORTGAGE,paid off
10800,36 months,52000,credit_card,RENT,paid off
9550,36 months,47818,debt_consolidation,RENT,default
8000,36 months,46000,other,OWN,paid off
35000,60 months,82000,debt_consolidation,MORTGAGE,default
12000,60 months,40000,moving,RENT,default
12150,60 months,38000,debt_consolidation,RENT,default
18375,36 months,46000,debt_consolidation,RENT,default
7550,36 months,73000,debt_consolidation,RENT,default
6575,36 months,22000,other,OWN,default
4725,36 months,65000,debt_consolidation,RENT,default
24400,60 months,72000,small_business,RENT,default
7000,36 months,110000,debt_consolidation,RENT,default
9000,36 months,36000,credit_card,RENT,paid off
20125,60 months,41000,major_purchase,OWN,default
8000,36 months,125000,major_purchase,MORTGAGE,paid off
15000,36 months,55000,debt_consolidation,MORTGAGE,paid off
10000,36 months,63009,debt_consolidation,MORTGAGE,default
7000,36 months,35000,debt_consolidation,RENT,paid off
35000,36 months,175500,debt_consolidation,MORTGAGE,paid off
7225,36 months,28800,debt_consolidation,RENT,paid off
5000,36 months,37000,other,RENT,default
20800,36 months,60500,debt_consolidation,RENT,default
14400,36 months,43000,credit_card,MORTGAGE,default
8000,36 months,45145,credit_card,RENT,paid off
10000,36 months,65000,credit_card,MORTGAGE,paid off
19300,36 months,43000,debt_consolidation,RENT,default
11100,36 months,32000,debt_consolidation,OWN,default
2000,36 months,56000,small_business,OWN,default
6250,36 months,43000,small_business,MORTGAGE,default
18375,60 months,94475,credit_card,MORTGAGE,paid off
15000,36 months,50000,debt_consolidation,RENT,default
16100,60 months,54000,debt_consolidation,RENT,default
35000,60 months,75500,debt_consolidation,RENT,default
4000,36 months,110000,debt_consolidation,RENT,default
35000,36 months,274940,home_improvement,MORTGAGE,paid off
2000,36 months,42000,other,RENT,paid off
10000,36 months,35000,credit_card,MORTGAGE,paid off
16200,60 months,45000,debt_consolidation,OWN,default
18950,36 months,49000,debt_consolidation,RENT,default
20000,36 months,98500,debt_consolidation,MORTGAGE,paid off
16000,60 months,93000,debt_consolidation,MORTGAGE,default
6325,36 months,45000,credit_card,MORTGAGE,paid off
7100,36 months,26000,debt_consolidation,OWN,default
6400,60 months,62000,car,MORTGAGE,paid off
28000,60 months,99000,debt_consolidation,MORTGAGE,paid off
35000,60 months,85000,debt_consolidation,MORTGAGE,default
8500,36 months,21996,debt_consolidation,RENT,paid off
8000,36 months,40000,debt_consolidation,OWN,paid off
24000,36 months,69000,debt_consolidation,RENT,default
10000,60 months,67800,debt_consolidation,OWN,paid off
35000,36 months,112000,debt_consolidation,MORTGAGE,default
6000,36 months,65000,debt_consolidation,MORTGAGE,paid off
6000,36 months,72000,debt_consolidation,OWN,default
15000,36 months,100000,home_improvement,MORTGAGE,default
22400,60 months,174792,debt_consolidation,MORTGAGE,default
12000,36 months,47700,debt_consolidation,RENT,paid off
18000,60 months,125000,debt_consolidation,MORTGAGE,default
15200,60 months,65000,home_improvement,MORTGAGE,default
5000,36 months,120000,major_purchase,RENT,paid off
16000,60 months,91000,credit_card,MORTGAGE,paid off
5325,36 months,82000,home_improvement,MORTGAGE,paid off
9000,36 months,49633,debt_consolidation,MORTGAGE,paid off
20000,36 months,80000,debt_consolidation,MORTGAGE,default
2500,36 months,42000,other,MORTGAGE,paid off
17000,60 months,60000,debt_consolidation,MORTGAGE,paid off
14000,60 months,120000,credit_card,MORTGAGE,paid off
8950,36 months,25000,debt_consolidation,RENT,paid off
12000,36 months,90000,debt_consolidation,MORTGAGE,paid off
18000,36 months,70000,debt_consolidation,MORTGAGE,default
10000,36 months,160000,debt_consolidation,MORTGAGE,paid off
18200,36 months,55000,debt_consolidation,MORTGAGE,default
26500,60 months,70000,debt_consolidation,MORTGAGE,default
6000,36 months,80000,debt_consolidation,MORTGAGE,default
19200,60 months,54144,debt_consolidation,RENT,default
10000,36 months,83000,credit_card,MORTGAGE,paid off
10000,60 months,53000,debt_consolidation,RENT,default
10000,36 months,107500,car,RENT,paid off
14825,60 months,64000,debt_consolidation,RENT,default
10000,36 months,85000,debt_consolidation,RENT,default
6000,36 months,70000,debt_consolidation,RENT,paid off
14825,36 months,56500,credit_card,MORTGAGE,default
20700,36 months,47000,debt_consolidation,MORTGAGE,default
10000,36 months,97850,car,RENT,paid off
2400,36 months,22000,home_improvement,MORTGAGE,default
9500,36 months,32000,debt_consolidation,MORTGAGE,default
2800,36 months,39000,debt_consolidation,MORTGAGE,default
4750,36 months,49000,debt_consolidation,MORTGAGE,paid off
7000,36 months,80000,debt_consolidation,MORTGAGE,paid off
9750,36 months,28000,other,RENT,default
8000,36 months,45000,debt_consolidation,RENT,default
4775,36 months,57000,small_business,MORTGAGE,default
5175,36 months,151000,debt_consolidation,RENT,default
13250,36 months,50000,other,MORTGAGE,paid off
25000,36 months,190000,credit_card,RENT,default
12000,36 months,41000,debt_consolidation,RENT,default
6250,36 months,22000,medical,OWN,default
12500,36 months,62400,moving,MORTGAGE,paid off
20000,36 months,64000,home_improvement,OWN,paid off
14075,36 months,66000,debt_consolidation,MORTGAGE,paid off
8000,36 months,40000,debt_consolidation,RENT,paid off
18000,60 months,45000,debt_consolidation,RENT,default
8550,36 months,42000,debt_consolidation,RENT,default
16000,60 months,304000,debt_consolidation,MORTGAGE,paid off
17350,60 months,38830,debt_consolidation,MORTGAGE,paid off
12000,36 months,45000,credit_card,RENT,default
13925,36 months,670000,credit_card,MORTGAGE,paid off
20000,36 months,165396,debt_consolidation,MORTGAGE,default
10000,36 months,38000,credit_card,MORTGAGE,paid off
12000,60 months,60000,debt_consolidation,MORTGAGE,paid off
2700,36 months,73650,other,OWN,default
13200,36 months,55000,wedding,RENT,default
9300,36 months,89000,debt_consolidation,RENT,paid off
3200,36 months,27600,debt_consolidation,RENT,paid off
20000,60 months,83000,debt_consolidation,RENT,paid off
20000,36 months,80000,credit_card,MORTGAGE,paid off
6000,36 months,70000,credit_card,MORTGAGE,paid off
5375,36 months,38500,debt_consolidation,RENT,default
4875,36 months,55000,debt_consolidation,RENT,paid off
15000,60 months,95000,home_improvement,MORTGAGE,paid off
10000,36 months,40000,credit_card,MORTGAGE,default
4300,36 months,30000,debt_consolidation,RENT,paid off
11500,36 months,50000,small_business,RENT,default
21850,36 months,56000,debt_consolidation,RENT,default
8000,36 months,68000,debt_consolidation,OWN,paid off
3000,60 months,33804,other,RENT,default
14000,36 months,56004,debt_consolidation,RENT,paid off
20000,36 months,72000,credit_card,MORTGAGE,paid off
10575,36 months,55000,home_improvement,MORTGAGE,default
11700,36 months,49000,debt_consolidation,RENT,paid off
18825,60 months,60000,home_improvement,MORTGAGE,default
18000,60 months,102000,debt_consolidation,MORTGAGE,paid off
10000,36 months,70000,debt_consolidation,MORTGAGE,paid off
13000,60 months,85000,other,RENT,default
4800,36 months,27500,home_improvement,RENT,default
8000,36 months,95000,small_business,RENT,paid off
15000,36 months,74000,home_improvement,MORTGAGE,default
10000,36 months,29300,debt_consolidation,MORTGAGE,paid off
30000,36 months,145000,debt_consolidation,MORTGAGE,paid off
3300,36 months,44760,car,RENT,paid off
2150,36 months,37000,debt_consolidation,RENT,paid off
1800,36 months,45000,home_improvement,MORTGAGE,paid off
17050,36 months,100000,debt_consolidation,MORTGAGE,paid off
3200,60 months,30000,other,MORTGAGE,default
12000,36 months,42000,credit_card,RENT,paid off
20000,60 months,49500,debt_consolidation,OWN,default
12000,60 months,110000,credit_card,MORTGAGE,paid off
18550,36 months,64000,credit_card,MORTGAGE,paid off
8000,36 months,45000,debt_consolidation,RENT,default
9000,36 months,81000,major_purchase,OWN,paid off
9600,36 months,38000,credit_card,RENT,paid off
5500,36 months,27000,debt_consolidation,OWN,paid off
12000,36 months,60000,credit_card,OWN,paid off
14275,60 months,54000,home_improvement,MORTGAGE,paid off
12375,36 months,75000,debt_consolidation,RENT,paid off
13225,36 months,45500,debt_consolidation,MORTGAGE,paid off
9000,60 months,60000,credit_card,MORTGAGE,default
10200,36 months,63000,medical,MORTGAGE,paid off
20000,36 months,104000,small_business,RENT,paid off
5000,36 months,50000,other,OWN,default
12000,36 months,75000,debt_consolidation,MORTGAGE,paid off
22250,60 months,50000,debt_consolidation,MORTGAGE,paid off
6000,36 months,28000,other,OWN,paid off
6000,36 months,65000,debt_consolidation,RENT,paid off
10800,60 months,65000,debt_consolidation,MORTGAGE,paid off
8000,36 months,45000,debt_consolidation,RENT,paid off
21000,60 months,93000,home_improvement,MORTGAGE,default
6000,36 months,51000,medical,MORTGAGE,default
20125,36 months,45000,credit_card,OWN,default
18000,36 months,57000,credit_card,RENT,paid off
17500,60 months,40000,debt_consolidation,MORTGAGE,default
16000,36 months,48000,debt_consolidation,RENT,paid off
8500,36 months,25000,debt_consolidation,MORTGAGE,default
6000,36 months,95290,major_purchase,MORTGAGE,default
5000,36 months,48000,home_improvement,OWN,paid off
10000,36 months,200000,medical,MORTGAGE,paid off
5000,36 months,33000,other,MORTGAGE,default
3500,36 months,20400,small_business,RENT,paid off
10000,36 months,60000,debt_consolidation,MORTGAGE,paid off
12000,36 months,70000,debt_consolidation,RENT,paid off
20000,36 months,60000,debt_consolidation,RENT,paid off
6350,36 months,22000,debt_consolidation,OWN,default
9200,36 months,27000,debt_consolidation,OWN,default
25000,60 months,60000,debt_consolidation,MORTGAGE,default
1500,36 months,54500,debt_consolidation,RENT,default
5000,36 months,26000,debt_consolidation,RENT,paid off
20000,36 months,120000,credit_card,MORTGAGE,paid off
21000,60 months,100000,home_improvement,MORTGAGE,paid off
5000,60 months,49029,car,MORTGAGE,default
10800,36 months,75000,credit_card,RENT,paid off
14000,60 months,65000,small_business,RENT,paid off
3000,36 months,52000,credit_card,RENT,default
5475,36 months,25000,credit_card,RENT,paid off
8725,36 months,52000,debt_consolidation,RENT,default
13200,60 months,67000,small_business,RENT,paid off
15000,36 months,45000,debt_consolidation,MORTGAGE,paid off
15000,36 months,60000,debt_consolidation,RENT,default
13600,60 months,46000,debt_consolidation,RENT,paid off
4000,36 months,50000,major_purchase,RENT,paid off
4200,36 months,65000,debt_consolidation,RENT,paid off
24250,36 months,150000,small_business,RENT,default
6625,36 months,35000,debt_consolidation,RENT,default
25475,60 months,51724,home_improvement,MORTGAGE,paid off
24000,60 months,65000,debt_consolidation,MORTGAGE,default
14000,36 months,62000,debt_consolidation,MORTGAGE,paid off
28625,60 months,64000,credit_card,MORTGAGE,paid off
17475,60 months,60000,small_business,RENT,default
5100,36 months,60000,debt_consolidation,MORTGAGE,default
15000,60 months,62500,debt_consolidation,MORTGAGE,default
12000,36 months,100000,debt_consolidation,RENT,paid off
18000,36 months,89000,credit_card,RENT,paid off
6750,36 months,41352,credit_card,OWN,default
35000,60 months,90000,small_business,MORTGAGE,default
15075,36 months,140000,debt_consolidation,MORTGAGE,paid off
20000,60 months,71000,debt_consolidation,RENT,default
8000,36 months,44800,small_business,MORTGAGE,default
35000,60 months,110000,debt_consolidation,RENT,default
8000,36 months,65000,credit_card,MORTGAGE,paid off
25700,36 months,115000,debt_consolidation,MORTGAGE,paid off
28000,60 months,106000,debt_consolidation,MORTGAGE,paid off
6000,36 months,70000,major_purchase,MORTGAGE,paid off
19700,36 months,45000,debt_consolidation,RENT,default
11200,36 months,33280,home_improvement,MORTGAGE,default
14000,36 months,82000,debt_consolidation,RENT,paid off
11750,36 months,50000,debt_consolidation,MORTGAGE,default
2000,36 months,18000,wedding,RENT,paid off
25000,36 months,203000,other,RENT,default
16000,60 months,97000,credit_card,MORTGAGE,default
16000,36 months,78500,debt_consolidation,MORTGAGE,default
8000,36 months,135000,car,MORTGAGE,paid off
16000,36 months,63500,credit_card,MORTGAGE,paid off
5000,36 months,75000,small_business,OWN,paid off
16000,60 months,90000,debt_consolidation,OWN,paid off
2400,36 months,32000,debt_consolidation,RENT,paid off
9500,36 months,48000,credit_card,MORTGAGE,paid off
